id,hotel_id,url_id,language,service,service_category,created_at
164,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Deposito bagagli,,2026-04-06 23:05:53.451578+01
165,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Servizio lavanderia,,2026-04-06 23:05:53.451578+01
166,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Pesca,,2026-04-06 23:05:53.451578+01
167,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Area fumatori,,2026-04-06 23:05:53.451578+01
168,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Carta igienica,,2026-04-06 23:05:53.451578+01
169,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Asciugamani,,2026-04-06 23:05:53.451578+01
170,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Vasca o doccia,,2026-04-06 23:05:53.451578+01
171,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Prodotti da bagno in omaggio,,2026-04-06 23:05:53.451578+01
172,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Asciugacapelli,,2026-04-06 23:05:53.451578+01
173,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Biancheria da letto,,2026-04-06 23:05:53.451578+01
174,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Armadio o guardaroba,,2026-04-06 23:05:53.451578+01
175,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Arredamento da esterni,,2026-04-06 23:05:53.451578+01
176,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Zona pranzo all'aperto,,2026-04-06 23:05:53.451578+01
177,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Terrazza solarium,,2026-04-06 23:05:53.451578+01
178,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Giardino,,2026-04-06 23:05:53.451578+01
179,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Cucina in comune,,2026-04-06 23:05:53.451578+01
180,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Asciugatrice,,2026-04-06 23:05:53.451578+01
181,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Presa elettrica vicino al letto,,2026-04-06 23:05:53.451578+01
182,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Stendibiancheria,,2026-04-06 23:05:53.451578+01
183,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Escursioni in bicicletta Non sul posto,,2026-04-06 23:05:53.451578+01
184,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Escursionismo Non sul posto,,2026-04-06 23:05:53.451578+01
185,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Zona soggiorno,,2026-04-06 23:05:53.451578+01
186,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Scrivania,,2026-04-06 23:05:53.451578+01
187,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Caffetteria sul posto,,2026-04-06 23:05:53.451578+01
188,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Check-in e check-out express,,2026-04-06 23:05:53.451578+01
189,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Fattura disponibile su richiesta,,2026-04-06 23:05:53.451578+01
190,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Estintori,,2026-04-06 23:05:53.451578+01
191,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Telecamere a circuito chiuso all'esterno della struttura,,2026-04-06 23:05:53.451578+01
192,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Telecamere a circuito chiuso nelle zone in comune,,2026-04-06 23:05:53.451578+01
193,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Allarme antifumo,,2026-04-06 23:05:53.451578+01
194,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Accesso con chiavi,,2026-04-06 23:05:53.451578+01
195,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Soluzioni anallergiche,,2026-04-06 23:05:53.451578+01
196,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Aria condizionata,,2026-04-06 23:05:53.451578+01
197,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Struttura interamente non fumatori,,2026-04-06 23:05:53.451578+01
198,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Insonorizzazione,,2026-04-06 23:05:53.451578+01
199,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Ingresso indipendente,,2026-04-06 23:05:53.451578+01
200,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Disponibilità di camere insonorizzate,,2026-04-06 23:05:53.451578+01
201,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Riscaldamento,,2026-04-06 23:05:53.451578+01
202,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Ferro e asse da stiro,,2026-04-06 23:05:53.451578+01
203,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Bulgaro,,2026-04-06 23:05:53.451578+01
204,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Inglese,,2026-04-06 23:05:53.451578+01
205,7ce602c2-033a-4294-8d17-1d6d46c30659,6852288e-b661-42ff-8ecd-caaaec3a8a84,it,Serbo,,2026-04-06 23:05:53.451578+01
206,bde48cf5-7d8b-403c-bfcd-f3f8f6bd69e8,61dc8245-23aa-4dae-9474-ea3ede12b9a5,fr,Petit-déjeuner,,2026-04-06 23:06:20.543573+01
207,bde48cf5-7d8b-403c-bfcd-f3f8f6bd69e8,61dc8245-23aa-4dae-9474-ea3ede12b9a5,fr,Voir l’équipement,,2026-04-06 23:06:20.543573+01
208,bde48cf5-7d8b-403c-bfcd-f3f8f6bd69e8,61dc8245-23aa-4dae-9474-ea3ede12b9a5,fr,Établissement entièrement non-fumeurs,,2026-04-06 23:06:20.543573+01
209,bde48cf5-7d8b-403c-bfcd-f3f8f6bd69e8,61dc8245-23aa-4dae-9474-ea3ede12b9a5,fr,Anglais,,2026-04-06 23:06:20.543573+01
210,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Parking,,2026-04-06 23:06:31.422415+01
211,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Connexion Wi-Fi gratuite,,2026-04-06 23:06:31.422415+01
212,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Chambres non-fumeurs,,2026-04-06 23:06:31.422415+01
213,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Salle de bains privative,,2026-04-06 23:06:31.422415+01
214,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Douche,,2026-04-06 23:06:31.422415+01
215,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Randonnée,,2026-04-06 23:06:31.422415+01
216,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Bagagerie,,2026-04-06 23:06:31.422415+01
217,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Blanchisserie/laverie,,2026-04-06 23:06:31.422415+01
218,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Pêche,,2026-04-06 23:06:31.422415+01
219,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Espace fumeurs,,2026-04-06 23:06:31.422415+01
220,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Papier toilette,,2026-04-06 23:06:31.422415+01
221,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Serviettes,,2026-04-06 23:06:31.422415+01
222,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Baignoire ou douche,,2026-04-06 23:06:31.422415+01
223,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Toilettes,,2026-04-06 23:06:31.422415+01
224,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Articles de toilette gratuits,,2026-04-06 23:06:31.422415+01
225,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Sèche-cheveux,,2026-04-06 23:06:31.422415+01
226,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Linge de maison,,2026-04-06 23:06:31.422415+01
227,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Armoire ou penderie,,2026-04-06 23:06:31.422415+01
228,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Mobilier extérieur,,2026-04-06 23:06:31.422415+01
229,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Espace repas extérieur,,2026-04-06 23:06:31.422415+01
230,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Terrasse bien exposée,,2026-04-06 23:06:31.422415+01
231,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Jardin,,2026-04-06 23:06:31.422415+01
232,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Cuisine commune,,2026-04-06 23:06:31.422415+01
233,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Sèche-linge,,2026-04-06 23:06:31.422415+01
234,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Prise près du lit,,2026-04-06 23:06:31.422415+01
235,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Étendoir,,2026-04-06 23:06:31.422415+01
236,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Cyclisme En dehors de l'établissement,,2026-04-06 23:06:31.422415+01
237,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Randonnée En dehors de l'établissement,,2026-04-06 23:06:31.422415+01
238,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Coin salon,,2026-04-06 23:06:31.422415+01
239,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Bureau,,2026-04-06 23:06:31.422415+01
240,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Café sur place,,2026-04-06 23:06:31.422415+01
241,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Enregistrement/règlement rapide,,2026-04-06 23:06:31.422415+01
242,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Facture fournie sur demande,,2026-04-06 23:06:31.422415+01
243,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Extincteurs,,2026-04-06 23:06:31.422415+01
244,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Caméras de surveillance à l'extérieur de l'établissement,,2026-04-06 23:06:31.422415+01
245,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Caméras de surveillance dans les parties communes,,2026-04-06 23:06:31.422415+01
246,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Détecteurs de fumée,,2026-04-06 23:06:31.422415+01
247,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Clés d'accès,,2026-04-06 23:06:31.422415+01
248,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Chambre anti-allergie,,2026-04-06 23:06:31.422415+01
249,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Climatisation,,2026-04-06 23:06:31.422415+01
250,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Établissement entièrement non-fumeurs,,2026-04-06 23:06:31.422415+01
251,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Insonorisation,,2026-04-06 23:06:31.422415+01
252,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Entrée privée,,2026-04-06 23:06:31.422415+01
253,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Chambres insonorisées,,2026-04-06 23:06:31.422415+01
254,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Chauffage,,2026-04-06 23:06:31.422415+01
255,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Matériel de repassage,,2026-04-06 23:06:31.422415+01
256,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Bulgare,,2026-04-06 23:06:31.422415+01
257,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Anglais,,2026-04-06 23:06:31.422415+01
258,0f5ce7c0-34d8-4929-a397-a0453f7fcda5,6852288e-b661-42ff-8ecd-caaaec3a8a84,fr,Serbe,,2026-04-06 23:06:31.422415+01
259,251cdd41-cee4-4177-98cc-a1ce4b46086a,61dc8245-23aa-4dae-9474-ea3ede12b9a5,pt,Pequeno-almoço,,2026-04-06 23:06:54.610855+01
260,251cdd41-cee4-4177-98cc-a1ce4b46086a,61dc8245-23aa-4dae-9474-ea3ede12b9a5,pt,Proibido fumar em todas as áreas,,2026-04-06 23:06:54.610855+01
261,251cdd41-cee4-4177-98cc-a1ce4b46086a,61dc8245-23aa-4dae-9474-ea3ede12b9a5,pt,Inglês,,2026-04-06 23:06:54.610855+01
262,e5211746-6f8c-421d-bc8d-5490cf63f097,6852288e-b661-42ff-8ecd-caaaec3a8a84,pt,Estacionamento,,2026-04-06 23:07:26.48414+01
263,e5211746-6f8c-421d-bc8d-5490cf63f097,6852288e-b661-42ff-8ecd-caaaec3a8a84,pt,Acesso Wi-Fi gratuito,,2026-04-06 23:07:26.48414+01
264,e5211746-6f8c-421d-bc8d-5490cf63f097,6852288e-b661-42ff-8ecd-caaaec3a8a84,pt,Quartos para não fumadores,,2026-04-06 23:07:26.48414+01
265,e5211746-6f8c-421d-bc8d-5490cf63f097,6852288e-b661-42ff-8ecd-caaaec3a8a84,pt,Ver as 45 comodidades,,2026-04-06 23:07:26.48414+01
266,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Outdoor swimming pool,,2026-04-06 23:08:19.201509+01
267,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Airport shuttle (free),,2026-04-06 23:08:19.201509+01
268,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Fitness centre,,2026-04-06 23:08:19.201509+01
269,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Spa and wellness centre,,2026-04-06 23:08:19.201509+01
270,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Non-smoking rooms,,2026-04-06 23:08:19.201509+01
271,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Free WiFi,,2026-04-06 23:08:19.201509+01
272,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Bar,,2026-04-06 23:08:19.201509+01
273,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Beachfront,,2026-04-06 23:08:19.201509+01
274,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Private beach area,,2026-04-06 23:08:19.201509+01
275,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Breakfast,,2026-04-06 23:08:19.201509+01
276,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Parking,,2026-04-06 23:08:19.201509+01
277,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,4 restaurants,,2026-04-06 23:08:19.201509+01
278,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Balcony,,2026-04-06 23:08:19.201509+01
279,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Bath,,2026-04-06 23:08:19.201509+01
280,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Family rooms,,2026-04-06 23:08:19.201509+01
281,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Facilities for disabled guests,,2026-04-06 23:08:19.201509+01
282,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Room service,,2026-04-06 23:08:19.201509+01
283,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Outdoor furniture,,2026-04-06 23:08:19.201509+01
284,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Sun terrace,,2026-04-06 23:08:19.201509+01
285,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Terrace,,2026-04-06 23:08:19.201509+01
286,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Garden,,2026-04-06 23:08:19.201509+01
287,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Bicycle rental,,2026-04-06 23:08:19.201509+01
288,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Archery Additional charge,,2026-04-06 23:08:19.201509+01
289,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Live sport events (broadcast),,2026-04-06 23:08:19.201509+01
290,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Cooking class Additional charge,,2026-04-06 23:08:19.201509+01
291,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Tour or class about local culture Additional charge,,2026-04-06 23:08:19.201509+01
292,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Themed dinner nights Additional charge,,2026-04-06 23:08:19.201509+01
293,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Bike tours Additional charge,,2026-04-06 23:08:19.201509+01
294,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Walking tours Additional charge,,2026-04-06 23:08:19.201509+01
295,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Beach,,2026-04-06 23:08:19.201509+01
296,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Tennis equipment,,2026-04-06 23:08:19.201509+01
297,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Diving Additional charge Off-site,,2026-04-06 23:08:19.201509+01
298,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Cycling,,2026-04-06 23:08:19.201509+01
299,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Hiking,,2026-04-06 23:08:19.201509+01
300,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Windsurfing,,2026-04-06 23:08:19.201509+01
301,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Golf course (within 3 km) Additional charge,,2026-04-06 23:08:19.201509+01
302,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Fruits Additional charge,,2026-04-06 23:08:19.201509+01
303,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Wine/champagne Additional charge,,2026-04-06 23:08:19.201509+01
304,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Special diet menus (on request),,2026-04-06 23:08:19.201509+01
305,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Snack bar,,2026-04-06 23:08:19.201509+01
306,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Breakfast in the room,,2026-04-06 23:08:19.201509+01
307,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Restaurant,,2026-04-06 23:08:19.201509+01
308,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Electric vehicle charging station,,2026-04-06 23:08:19.201509+01
309,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Invoice provided,,2026-04-06 23:08:19.201509+01
310,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Private check-in/check-out,,2026-04-06 23:08:19.201509+01
311,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Concierge service,,2026-04-06 23:08:19.201509+01
312,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Luggage storage,,2026-04-06 23:08:19.201509+01
313,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Currency exchange,,2026-04-06 23:08:19.201509+01
314,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Express check-in/check-out,,2026-04-06 23:08:19.201509+01
315,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,24-hour front desk,,2026-04-06 23:08:19.201509+01
316,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Kids' club,,2026-04-06 23:08:19.201509+01
317,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Babysitting/child services Additional charge,,2026-04-06 23:08:19.201509+01
318,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Kids' meals Additional charge,,2026-04-06 23:08:19.201509+01
319,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Kids' pool,,2026-04-06 23:08:19.201509+01
320,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Kids' outdoor play equipment,,2026-04-06 23:08:19.201509+01
321,d9498469-9ada-49e4-bf2e-058c61b7c1f8,fcc3aa69-d5da-4872-b9dc-3045667b7ae8,en,Board games/puzzles,,2026-04-06 23:08:19.201509+01
